FLAG,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,min value received,max value received,avg val received,min val sent,max val sent,avg val sent,total transactions,total bitcoin sent,total bitcoin received,total bitcoin balance
0,93855.18,2501.28,230232.18,2,17,0.001448,0.043736,0.016063,0.034423,0.237695,0.136059,19,0.272117945,0.27307347,0.000955525
0,24.9,0.78,76.25,3,2,26.4814,74.5186,50.5,1.45,55.881133,33.666163,5,100.998488,101,0.001512
0,0,34634.52,313185.73,1,9,0.29076,1.113489,0.659334,0.79,0.79,0.79,10,0.79,5.93400488,5.14400488
0,9765.94,31807.4,659881.83,35,10,0.890533,100,27.721471,0,99,9.060591,45,317.1206731,277.2147086,-39.90596452
0,0,0,13.33,1,1,2.010797,2.010797,2.010797,2.010251,2.010251,2.010251,2,2.01025138,2.01079738,0.000546
0,0,44163.94,88327.88,0,2,0,19.999449,9.999724,0,0,0,3,0,19.99944882,19.99944882
0,0,0,190.77,1,1,0.07133,0.07133,0.07133,0.06913,0.06913,0.06913,2,0.06912983,0.07132983,0.0022
0,1928.8,1880.71,24737.77,6,7,4,12,7.535283,0.003797,36.76622,8.787314,13,52.72388256,52.74698289,0.023100332
0,0,247.17,295866.5,0,1197,0,750,4.925789,0,0,0,1198,0,5896.169455,5896.169455
0,9.87,3204.46,9642.98,3,3,1.631414,4.372642,3.333019,1.630994,4.372171,3.332575,6,9.997723782,9.999056418,0.001332636
0,0,29440.95,88322.85,0,3,0,252,87.333333,0,0,0,4,0,262,262
0,0,1630.53,198924.73,0,122,0,0.9118,0.40372,0,0,0,123,0,49.25384336,49.25384336
0,22.85,0,68.55,3,1,101,101,101,2,69.445615,33.666149,4,100.998446,101,0.001554
0,0,0,569.62,1,1,1,1,1,0.99559,0.99559,0.99559,2,0.99559,1,0.00441
0,5.5,19544.7,782007.88,40,40,0.045989,7.99,1.771045,0.045303,7.98958,1.76995,80,70.79799492,70.84179685,0.043801927
0,2374.69,6167.25,848740.58,12,133,0.077032,1.32,0.201371,0.0001,7.3,1.289758,145,15.4771,26.78231727,11.30521727
0,8.01,13600.19,68040.98,5,5,0.099376,0.5,0.279581,0.098956,0.499217,0.279068,10,1.395338778,1.39790671,0.002567932
0,40325.65,7513.54,548771.62,11,14,0.01888,3.627812,1.287037,0.005044,3.624657,1.637528,25,18.01281154,18.01852065,0.00570911
0,17.41,20135.15,181373.07,9,9,0.598735,40.570254,14.705736,0.595378,40.566897,14.701085,18,132.3097681,132.3516249,0.0418568
0,0,4833.17,217492.65,0,45,0,1.001143,0.535873,0,0,0,46,0,24.11429336,24.11429336
0,33.81,0,101.42,3,1,101,101,101,0.001,96.198573,33.666163,4,100.998488,101,0.001512
0,0,16050.84,192610.03,0,12,0,7.27,2.991827,0,0,0,13,0,35.90192075,35.90192075
0,3.86,13229.18,105864.35,8,8,0.1,200,40.260601,0.097311,199.998242,40.258698,16,322.0695813,322.0848067,0.015225419
0,9646.79,2258.18,90723.43,8,6,0.001,156.8787,43.132683,0,190.11,32.32625,14,258.61,258.7961,0.1861
0,4.31,18491.47,73983.1,4,4,0.063985,1.838791,0.515606,0.063513,1.83831,0.514998,8,2.059993377,2.062422739,0.002429362
0,14803.05,91952.89,518976.65,4,5,0.01,0.351321,0.107082,0,0,0,9,0,0.535409552,0.535409552
0,11275.16,5382.7,945359.7,70,29,0.01,26.89,6.84613,0,25,2.938219,99,205.6753,198.5377702,-7.1375298
0,219.19,2649.67,1000269.75,260,356,0.010027,0.988385,0.051956,0.001,0.987944,0.070698,616,18.38149636,18.49636825,0.114871888
0,0,0,83.92,1,1,14,14,14,13.9978,13.9978,13.9978,2,13.9978,14,0.0022
0,162.88,0.48,327.22,2,3,8.764396,65.123151,33.666667,0.12,100.879016,50.499508,5,100.9990158,101,0.000984218
0,23414.41,15955.35,736417.52,26,8,0.758034,33.99,14.932481,0.827243,37,7.8763,34,204.7837956,119.4598509,-85.32394475
0,5092.91,7242.02,388975.43,65,8,0.0337,16.03,2.857855,0,3.848,1.668123,73,108.428,22.86283905,-85.56516095
0,0,2100.85,228993.17,0,109,0,0.746628,0.203254,0,0,0,110,0,22.15464076,22.15464076
0,0,74822.5,254274.32,1,3,0.003025,0.49425,0.180334,0.535001,0.535001,0.535001,4,0.53500134,0.541001344,0.006000004
0,19257.99,5972.22,210496.53,10,3,0.862985,1.309317,1.138297,0,1.3,0.560559,13,5.605588478,3.41489215,-2.190696328
0,892.69,29766.53,460780.98,16,15,1.995,4895,928.249167,0.000216,4894.998606,870.232928,31,13923.72685,13923.7375,0.010646812
0,97.07,2947.39,882476.78,225,292,0.5,260.772,32.728985,0.002895,369.879937,42.585612,517,9581.762624,9556.86369,-24.89893411
0,11496.97,50034.5,257622.88,5,4,0.01073,0.627693,0.314182,0,1.1818,0.248726,9,1.243630976,1.25672667,0.013095694
0,0,2984.33,319323.23,0,107,0,0.388358,0.19452,0,0,0,108,0,20.81362812,20.81362812
0,0,1876.55,198914.1,0,106,0,0.790498,0.342271,0,0,0,107,0,36.28076216,36.28076216
0,103.93,693.59,654729.17,814,822,0.200019,63,1.33677,0,62.998624,1.375935,1636,1120.010773,1098.825088,-21.18568503
0,156.52,0,313.03,2,1,101,101,101,2,98.999016,50.499508,3,100.9990158,101,0.000984218
0,8.49,0,16.98,2,1,28.09,28.09,28.09,5.638538,22.450454,14.044496,3,28.088992,28.09,0.001008
0,163.95,0,327.9,2,2,45.38084,55.61916,50.5,0.05,100.949016,50.499508,4,100.9990158,101,0.000984218
0,167108.08,29194.06,888903.23,2,19,0.01,50.9,7.553198,0.009519,3,1.50476,21,3.009519483,143.5107573,140.5012378
0,0,30234.49,60468.98,0,2,0,138.706,69.353,0,0,0,3,0,138.706,138.706
0,0,6631.55,198946.48,0,30,0,1.001102,0.869464,0,0,0,31,0,26.08390532,26.08390532
0,0,2139.2,226755.17,0,106,0,1.295565,0.528446,0,0,0,107,0,56.01532746,56.01532746
0,4023.23,3397.59,1003591.43,165,100,0.005,24.9501,3.423775,0,41,2.122611,265,350.2308,342.3774857,-7.85331433
0,17881.67,3928.13,257789.48,12,11,0.052291,12.952204,3.546222,0,13.051497,5.071187,23,60.85424221,39.00844597,-21.84579624
0,855.88,485.5,32498.45,34,7,10,300,86.655714,1.7,18.795,17.840286,41,606.5697239,606.59,0.02027611
0,161.34,0.84,324.37,2,2,47.904668,53.095332,50.5,0.066083,100.932933,50.499508,4,100.9990158,101,0.000984218
0,1290.46,141914.83,1006308.42,10,7,0.015546,26.455026,7.594867,0.000397,26.454606,5.31603,17,53.16030383,53.16407243,0.0037686
0,0,16.07,90.02,1,2,0.01,0.6064,0.3082,0.613356,0.613356,0.613356,3,0.61335578,0.6164,0.00304422
0,20,0,60,3,1,101,101,101,0.5,97.448275,33.666149,4,100.998446,101,0.001554
0,1.31,12358.17,111235.4,9,9,0.104079,1.007809,0.390046,0.103239,1.007179,0.389112,18,3.502009624,3.510409624,0.0084
0,0,0,533.75,1,1,3.989,3.989,3.989,3.98817,3.98817,3.98817,2,3.988170227,3.989,0.000829773
0,0,9495.79,161428.38,0,17,0,28.36,6.850245,0,0,0,18,0,116.4541597,116.4541597
0,308.05,2352.44,17391.2,3,7,0.005,4.995,3.71,0.01,25.948677,8.656226,10,25.968677,25.97,0.001323
0,0,0,19.92,1,1,4,4,4,3.999496,3.999496,3.999496,2,3.999496,4,0.000504
0,1.17,0.42,4.33,3,2,825.063458,1175.936542,1000.5,1,1570.155872,666.999528,5,2000.998585,2001,0.001414909
0,1.86,13808.87,41432.18,3,3,0.09,9.731107,3.388702,0.089562,9.73067,3.388253,6,10.16476004,10.1661074,0.001347358
0,0,2160.52,229015.3,0,106,0,0.416846,0.189138,0,0,0,107,0,20.0486319,20.0486319
0,2.97,51113.03,102232,2,2,0.200664,0.945,0.572832,0.200244,0.944528,0.572386,4,1.144772693,1.145664329,0.000891636
0,8.37,17.18,85673.7,9774,226,0.04,415.754651,93.656029,0.000522,400,2.523318,10000,24662.91081,21166.26252,-3496.648289
0,0,5175.88,414594.87,1,80,0.009559,0.199288,0.048307,0.01,0.01,0.01,81,0.01,3.86458835,3.85458835
0,0,8099.5,226785.9,0,28,0,12.549674,5.123698,0,0,0,29,0,143.4635399,143.4635399
0,2.18,0,8.72,4,2,643.745408,1357.254592,1000.5,0.001078,1596.338876,500.249528,6,2000.998113,2001,0.001886545
0,0,3753.81,198952.03,0,53,0,1.04823,0.466382,0,0,0,54,0,24.71822898,24.71822898
0,19.01,2203.71,478910.67,153,216,0.010065,0.207138,0.092512,0.013783,3.053957,0.130105,369,19.90599085,19.98262024,0.076629392
0,6.94,0,20.83,3,2,511.182454,1489.817546,1000.5,1.144326,1385.034678,666.999528,5,2000.998585,2001,0.001414909
0,27016.12,44867.83,719316.67,15,7,0.1,9.999531,2.202898,0,3.284002,1.027493,22,15.41239677,15.42028649,0.007889719
0,74.49,2116.73,1065445.7,294,493,0.051827,0.52,0.102855,0.051701,5.209867,0.172107,787,50.59959923,50.70739886,0.10779963
0,25.38,0.21,76.57,3,2,36.724972,64.275028,50.5,0.03566,94.859509,33.666163,5,100.998488,101,0.001512
0,164.01,0.82,329.65,2,2,45.25167,55.74833,50.5,0.569337,100.429637,50.499487,4,100.9989738,101,0.001026218
0,56.74,4439.1,1024937.92,226,228,0.047282,1.377508,0.088458,0.046167,1.37551,0.088148,454,19.92137205,20.16846208,0.247090024
0,111.84,110037.47,991455.63,10,9,0.008892,0.24933,0.07294,0.001424,0.257915,0.064951,19,0.64950791,0.65645899,0.00695108
0,0,0,1462.92,1,1,0.15,0.15,0.15,0.14958,0.14958,0.14958,2,0.14957998,0.15,0.00042002
0,16.47,36.42,158.65,3,3,0.045,0.495,0.265,0.04458,0.49438,0.264513,6,0.79354,0.795,0.00146
0,0,5178.47,15535.4,0,3,50,68.1,62.033333,0,0,0,4,0,186.1,186.1
0,2377.19,15985.1,674650.17,35,37,0.138171,0.87377,0.266134,0.244622,1.00694,0.280925,72,9.83237146,9.84697171,0.01460025
0,89.67,1174.39,340152.37,87,283,0.200064,5.5,0.29267,0.541968,5.498723,0.951129,370,82.74824872,82.82547164,0.077222915
0,551.13,420.03,37375.12,48,26,0.027247,3.709576,0.61351,0,3.498236,0.331702,74,15.92170722,15.95126937,0.029562146
0,204.82,72.46,279917.27,34,3767,0.001579,5.326195,0.021945,0.20927,7.637608,2.430863,3801,82.64933236,82.66668407,0.01735171
0,483.29,193544.81,972073.7,9,5,3.00E-05,27.8527,6.565054,0.001336,27.713262,3.647014,14,32.82312471,32.82527,0.00214529
0,0,2650.9,548737.1,0,207,0,10.695,0.753735,0,0,0,208,0,156.0231837,156.0231837
0,159.14,0.36,319,2,2,45.241561,55.758439,50.5,2.0006,98.998416,50.499508,4,100.9990158,101,0.000984218
0,0,0,16.75,1,1,0.010727,0.010727,0.010727,0.010107,0.010107,0.010107,2,0.01010715,0.01072715,0.00062
0,1564,7476.41,769536.5,14,100,0.200002,0.400645,0.207102,0,5.150746,1.464838,114,20.50772521,20.71016969,0.202444471
0,25.96,8441.49,50804.7,6,6,0.873083,49.933169,19.884236,0.872336,49.927171,19.881834,12,119.2910057,119.3054144,0.01440869
0,164.14,0.82,329.92,2,2,47.794696,53.205304,50.5,0.298296,100.700678,50.499487,4,100.9989738,101,0.001026218
0,1.72,8.2,74495.67,1163,8837,0.005067,999.989578,1.317106,10,10,10,10000,11630,11639.26831,9.26831094
0,4.11,2467.48,1253070.92,501,507,0.010003,1.000787,0.255866,0.056001,0.999702,0.258428,1008,129.4723251,129.7238316,0.251506547
0,30916.7,56552.11,375510.65,3,5,0.499124,3,1.89973,2,5,3.165667,8,9.497,9.49865248,0.00165248
0,0,0,87387.97,1,1,100.14,100.14,100.14,100.13895,100.13895,100.13895,2,100.13895,100.14,0.00105
0,5.54,22668.74,113376.93,6,5,14.99,830.4028,250.938519,14.98958,830.40238,209.114985,11,1254.689909,1254.692597,0.002688
0,0,1704.94,226756.72,0,133,0,0.907644,0.330873,0,0,0,134,0,44.00617511,44.00617511
0,1710.28,1258.47,728812.33,263,222,0,2500.49916,108.095687,0,2444.99937,97.781214,485,25716.45923,23997.24244,-1719.216792
0,4.82,849.14,1337277.23,1563,1566,0.181658,9.9995,0.757407,0.198594,9.999175,0.758093,3129,1184.899114,1186.099823,1.200708814
0,0,129644.99,956166.15,1,5,0.001614,1.99,0.814934,0.1,0.1,0.1,6,0.1,4.0746685,3.9746685
0,1.48,4666.93,9336.82,2,2,0.388,2.074658,1.231329,0.387527,2.074106,1.230817,4,2.461633643,2.46265792,0.001024277
0,21.68,0,65.03,3,1,101,101,101,1.563,76.868547,33.666149,4,100.998446,101,0.001554
0,24.7,425.26,716780.37,1524,1597,0.009524,67.58,0.34912,0.006206,67.576643,0.375671,3121,572.5219705,557.5444802,-14.97749026
0,8364.27,22249.36,1098915.1,17,43,0.01,7000,978.199868,0,28903.57479,2474.269105,60,42062.57479,42062.59433,0.019539
0,21.02,0,63.05,3,1,101,101,101,5,70.0158,33.666149,4,100.998446,101,0.001554
0,0,0,85419,1,1,0.527968,0.527968,0.527968,0.52746,0.52746,0.52746,2,0.52745966,0.52796786,0.0005082
0,4081.17,1320.22,528267.82,122,23,0.00951,20.506353,7.113139,0,28,1.421021,145,173.3645131,163.6021926,-9.762320506
0,8834.95,9957.68,650858.47,50,21,0.19,19.96,4.362374,0,44,1.99038,71,99.519,91.60985743,-7.90914257
0,720.96,7971.6,1089020.13,51,132,0.060092,1.011134,0.246246,0.495509,1.02994,0.626948,183,31.97433363,32.50452039,0.530186759
0,161.55,0,323.1,2,1,101,101,101,25.911602,75.087372,50.499487,3,100.9989738,101,0.001026218
0,1557.75,18685.5,806614.35,38,40,0.090583,135.235902,6.637168,0.003711,135.235797,6.986016,78,265.4685946,265.486703,0.018108423
0,0,733.91,228980.03,0,312,0,2.674058,0.916426,0,0,0,313,0,285.9248084,285.9248084
0,0,4287.54,10095.8,1,2,0.12874,2,1.06437,2.128299,2.128299,2.128299,3,2.12829901,2.12874001,0.000441
0,0,30232.77,60465.53,0,2,0,14.435677,7.217839,0,0,0,3,0,14.43567714,14.43567714
0,182.41,8522.01,1131888.88,85,131,0,203.779659,8.941454,0.09339,203.779211,13.779913,216,1171.292626,1171.330449,0.037823115
0,33.18,0.58,67.53,2,2,49.79658,51.20342,50.5,38.780541,62.218408,50.499475,4,100.9989498,101,0.001050158
0,1425.31,9942.63,106587.4,12,9,0.99937,5.9323,3.100134,0,19.893291,2.323675,21,27.88410411,27.90120921,0.0171051
0,14.52,2276.36,701025.08,307,306,0.023158,2.99,0.997379,0.004357,2.98937,0.99348,613,304.9984025,305.1978497,0.199447222
0,4556.72,2592.83,718792.8,131,47,0.005,3.8005,0.98362,0,3.675,0.374471,178,49.05574,46.23016298,-2.82557702
0,6.46,8.32,64656.73,9995,5,5,59,31.8,0,0,0,19995,0,159,159
0,23.6,0,70.8,3,1,101,101,101,0.2433,69.88029,33.666149,4,100.998446,101,0.001554
0,13762.11,4639.4,239531.8,11,19,0.001176,547.933024,86.686677,0.1,500,149.730908,30,1647.039988,1647.046868,0.00687996
0,0,24864.26,198914.1,0,8,0,10,5.6,0,0,0,9,0,44.8,44.8
0,9.27,16413.01,131369.02,7,8,0.0049,4.995,1.24269,0.00448,4.994528,1.419688,15,9.937816067,9.941521683,0.003705616
0,27618.45,838.41,84532.17,3,2,2.527195,3.479774,3.003484,0.2,5.005163,2.001721,5,6.005163303,6.00696872,0.001805417
0,1830.28,1737.35,876611.4,48,454,0.002036,1.006572,0.189625,0,14.66428,1.793116,502,86.06955151,86.0898312,0.020279694
0,14.29,7528.95,196110,25,26,0.406,10.239,3.957526,0.504342,10.238277,4.115163,51,102.879069,102.89567,0.01660099
0,0,0,4806.43,1,1,1,1,1,0.99,0.99,0.99,2,0.99,1,0.01
0,0,0,2.6,1,1,8,8,8,7.999528,7.999528,7.999528,2,7.999528364,8,0.000471636
0,165.28,0.03,330.6,2,2,49.524368,51.475632,50.5,0.929573,100.069401,50.499487,4,100.9989738,101,0.001026218
0,11.03,0,110325.75,9999,1,100,100,100,0,0,0,13521,0,100,100
0,6.03,4633.49,106721.05,25,23,0.018718,9.216809,1.369515,0.018277,9.216368,1.259438,48,31.48594739,31.49884552,0.012898132
0,0,666.82,748839.17,0,1123,0,34.746,1.530984,0,0,0,1124,0,1719.295158,1719.295158
0,5835.99,9215.72,285373.17,11,24,0.725,33.995,12.584634,0,185,27.456862,35,302.0254821,302.0312199,0.005737725
0,321.93,962.94,382871.88,277,305,0.03,3.000382,0.955712,0.497988,4.010408,1.051252,582,291.1966803,291.4922005,0.295520127
0,8.11,617.08,446719.68,679,715,0,76,4.934748,0.29958,85.967468,5.19667,1394,3528.538981,3528.344582,-0.194399
0,21612,3509.32,380885.1,16,10,0.007707,8.3183,2.124262,0,8.1,1.322833,26,21.1653298,21.24262141,0.07729161
0,159.09,0.3,318.78,2,2,7.564147,93.435853,50.5,6.266108,94.732908,50.499508,4,100.9990158,101,0.000984218
0,162.69,0,325.38,2,1,101,101,101,0.854525,100.14449,50.499508,3,100.9990158,101,0.000984218
0,0,15,149976.53,0,9999,0,9999.9978,6.835767,0,0,0,10000,0,68350.83206,68350.83206
0,9.91,6425.35,167326.47,27,26,0.075251,3.415703,1.226331,0.002256,3.415283,1.180436,53,31.87176209,31.88459311,0.012831023
0,3.07,10528.39,157968.72,14,15,0.24958,500,64.551212,0.24916,499.999528,69.161573,29,968.2620201,968.2681787,0.006158641
0,23.34,0,70.03,3,1,101,101,101,0.05,54.786898,33.666149,4,100.998446,101,0.001554
0,41345.36,30322.59,675334.18,9,10,0.010004,1.08894,0.187777,0,0.6,0.204485,21,1.840368305,1.877773217,0.037404913
0,160.54,0.03,321.17,2,3,5.207396,87.905963,33.666667,7,93.999016,50.499508,5,100.9990158,101,0.000984218
0,0,0,392.08,1,1,5,5,5,4.99938,4.99938,4.99938,2,4.99938,5,0.00062
0,162.26,0.33,325.17,2,2,26.092259,74.907741,50.5,1.99,99.009016,50.499508,4,100.9990158,101,0.000984218
0,0,0,5.55,1,1,0.174486,0.174486,0.174486,0.173866,0.173866,0.173866,2,0.1738659,0.1744859,0.00062
0,0,2241.64,85182.18,0,38,0,646,29.80747,0,0,0,39,0,1132.683845,1132.683845
0,7777.28,4139.9,1479095.2,146,83,9.60E-05,1.7,0.063762,0,1.4,0.045253,231,6.606937169,5.292231835,-1.360734047
0,4.38,0,13.15,3,2,963.490305,1037.509695,1000.5,0.1,1366.489443,666.999528,5,2000.998585,2001,0.001414909
0,159.62,0.2,319.65,2,2,10.222466,90.777534,50.5,10,90.999016,50.499508,4,100.9990158,101,0.000984218
0,1048.35,7787.35,129839.35,5,16,0.11,1.934241,0.673378,0.544699,4.992922,2.154439,21,10.77219478,10.77405185,0.001857067
0,29.2,5628.95,1205185.07,213,213,1,100,30.73949,0.9988,99.999126,30.738778,426,6547.359685,6547.51129,0.15160438
0,1623.85,23445.92,153666.3,8,6,0.01,69,19.518333,0,75,18.273625,14,146.189,117.11,-29.079
0,3.83,391.04,789.75,2,2,0.995,2.995,1.995,0.994493,2.994528,1.99451,4,3.989020982,3.99,0.000979018
0,3618.71,11966.52,523195.6,9,41,0.09,0.297584,0.200372,0.005,1,0.439444,50,3.955,8.215243622,4.260243622
0,18.94,0.45,76.65,4,2,17.020531,83.979469,50.5,0.004329,56.225419,25.249482,6,100.9979277,101,0.002072343
0,16993.43,0,169934.32,10,1,30,30,30,0,29.11,5.904902,11,59.04902394,30,-29.04902394
0,409.53,121018.79,609189.28,10,5,0.11064,3.11804,1.602476,0.000529,3.101064,0.800395,15,8.00394602,8.01238095,0.00843493
0,0,0,629019.87,1,1,0.002557,0.002557,0.002557,0.001843,0.001843,0.001843,2,0.001843022,0.002557022,0.000714
0,87.82,898.6,440442.45,114,479,0.200051,12.027594,0.239309,0.575172,12.382582,1.002958,593,114.3372142,114.6291867,0.291972402
0,0,3137.55,229041.22,0,73,0,1.003556,0.876791,0,0,0,74,0,64.00574627,64.00574627
0,0,21597,172775.98,0,8,0,232.445029,34.717058,0,0,0,9,0,277.7364651,277.7364651
0,0,1566.29,198919.25,0,127,0,0.520175,0.312154,0,0,0,128,0,39.64361514,39.64361514
0,138089.3,0,966625.13,7,1,197,197,197,1,75,28.427855,8,198.9949834,197,-1.994983448
0,161.78,0.84,325.23,2,2,24.323281,76.676719,50.5,0.010811,100.988205,50.499508,4,100.9990158,101,0.000984218
0,59.56,2043.98,397152.12,182,189,0.01,52.004725,6.728316,0.508723,52.004064,6.98621,371,1271.490233,1271.651694,0.161460732
0,141.75,1273.62,201391.03,73,150,0.010358,5.119,0.192173,0.013,5,0.394395,223,28.79085131,28.82602168,0.035170374
0,164.89,0.21,330.2,2,2,33.142932,67.857068,50.5,2.11317,98.885804,50.499487,4,100.9989738,101,0.001026218
0,165.1,0.15,330.78,2,4,10.648863,39.998992,25.25,0.001,100.998016,50.499508,6,100.9990158,101,0.000984218
0,9003.23,8944.66,1002504.33,12,100,0.040159,100.2347,3.718052,0,101.1,13.375,112,160.5,371.8052064,211.3052064
0,3965.62,8186.39,688348.82,155,9,0.1,133.2925,19.058705,0,133,1.318766,164,204.4087873,171.5283494,-32.88043787
0,161.45,0.82,324.53,2,2,20.874633,80.125367,50.5,19.999,80.999974,50.499487,4,100.9989738,101,0.001026218
0,1328.73,5674.91,445988.77,152,43,0.002278,3.184516,0.287306,0,2.05,0.08358,195,12.70420366,12.3541761,-0.350027556
0,4474.75,3089.52,846148.02,167,32,0.093162,30,7.778315,0,39,1.916802,199,320.1059665,248.9060886,-71.19987796
0,93.72,3517.5,783072.57,211,217,0.866962,1.171606,1.002269,0.865383,4.010143,1.029717,428,217.2703023,217.4924354,0.222133133
0,1758.12,13154.02,1279520.3,17,95,0.010003,23.702336,1.027982,0,46.607585,5.461213,112,92.8406207,97.65832505,4.817704351
0,3432.11,4207.28,608376.45,127,41,0.2,9.9927,3.013233,0,10,0.988819,168,125.58,123.542562,-2.03743804
0,0,3401.63,136065.4,0,40,0,20.332993,8.11027,0,0,0,41,0,324.4108107,324.4108107
0,0,5112.73,291425.73,0,57,0,2.373559,0.625284,0,0,0,58,0,35.64120616,35.64120616
0,22116.81,14336.8,689731.52,26,8,0.095,66.5981,16.7868,0,86.042,6.102004,34,158.6521,134.2944,-24.3577
0,623.35,6737.45,61499.12,23,7,0.07,1.109163,0.622738,0,1.099163,0.186484,30,4.289134941,4.35916278,0.070027839
0,0,1619.85,226778.87,0,140,0,3.43261,1.43627,0,0,0,141,0,201.0777982,201.0777982
0,9.59,2867.37,900382.7,302,313,0.047236,10.968803,4.539528,0.098242,10.968089,4.703361,615,1420.414967,1420.872369,0.457402248
0,161.95,0.42,324.73,2,2,47.99772,53.00228,50.5,14.534496,86.464478,50.499487,4,100.9989738,101,0.001026218
0,75733.04,124.82,379039.63,5,3,0.665072,21.01977,7.574729,0,23.547585,4.709517,11,23.54758506,22.72418801,-0.823397049
0,3.09,0,9.28,3,2,943.147851,1057.852149,1000.5,0.125,1365.925986,666.999528,5,2000.998585,2001,0.001414909
0,3659.31,3918.55,970135.15,82,171,0.002908,50.772436,2.296033,0,49.95,4.786049,253,392.456,392.6216181,0.165618108
0,156.17,6.23,324.8,2,2,36.332157,64.667843,50.5,9.999424,90.999069,50.499246,4,100.9984925,101,0.00150753
0,1491.92,75240.45,702526.8,17,9,0.01,9.4145,2.836037,3.90E-05,9.366968,1.500997,26,25.51695293,25.5243295,0.00737657
0,0.56,4518.8,58751.62,13,13,0.000317,0.002133,0.00069,0,0,0,26,0,0.008969571,0.008969571
0,12.23,630.41,914990.5,1414,1424,0.123887,5.092669,1.983703,0.929623,8.046943,1.996933,2838,2823.662694,2824.793357,1.130662376
0,0,0,13.98,1,1,0.999528,0.999528,0.999528,0.998998,0.998998,0.998998,2,0.998997816,0.99952837,0.000530554
0,1.96,1.89,19292.4,5133,4871,0,5000,20.072308,0.001,12000,17.320478,10004,88906.01359,97772.21432,8866.200726
0,24.69,52595.75,263102.22,5,5,0.305243,2.557939,1.375025,0.299295,2.554895,1.372256,10,6.86127845,6.87512314,0.01384469
0,7978.39,8398.49,1428579.37,18,153,0.010004,0.452596,0.164722,0.3,4.955094,1.391394,171,25.0450942,25.20241349,0.15731929
0,4.9,644.81,1650035.92,1967,2544,0.010002,6.189167,0.523759,0.19629,268.005299,0.676669,4511,1331.008342,1332.442627,1.434284935
0,990.52,243.95,474365.92,257,901,0.200016,1.510087,0.327493,0.222022,5.112394,1.147511,1158,294.9102479,295.0709024,0.160654581
0,1.89,0.39,8.35,4,2,423.285822,1577.714178,1000.5,0.001078,1902.37628,500.249528,6,2000.998113,2001,0.001886545
0,228.44,291.57,987662.83,4321,2,4.99958,4.99958,4.99958,0,4.108196,0.001108,4323,4.786907307,9.99915998,5.212252673
0,0,20159.64,60478.92,0,3,0,25,9,0,0,0,4,0,27,27
0,21.77,0,65.32,3,1,101,101,101,2,61.439399,33.666149,4,100.998446,101,0.001554
0,102096.17,0,408384.67,4,1,0.863,0.863,0.863,0,0.763,0.21536,5,0.861438272,0.863,0.001561728
0,0,1692.4,226781.55,0,134,0,0.510138,0.229582,0,0,0,135,0,30.76393137,30.76393137
0,0,39784.41,198922.05,0,5,0,60.59559,13.193118,0,0,0,6,0,65.96559,65.96559
0,0,10797.98,226757.65,0,21,0,4.999425,1.987889,0,0,0,22,0,41.74567208,41.74567208
0,164.07,0.82,329.78,2,2,48.211286,52.788714,50.5,1,99.998974,50.499487,4,100.9989738,101,0.001026218
0,778.35,0,1556.7,2,1,2.924168,2.924168,2.924168,2.91,2.923664,2.916832,3,5.83366447,2.92416847,-2.909496
0,295.35,2785.53,1081370.98,68,381,0.100007,10,0.160907,0.490591,10.750271,0.900342,449,61.22328318,61.30538585,0.08210267
